# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 87dab8c29948a1a2e11cacc88f49d182bbd2e933
# git_state: dirty
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
anemoi,,bls12_381,4,current,20,1024,28,287606130
anemoi,,bls12_381,4,original,14,1024,28,201493734
anemoi,,bn254,4,current,20,1024,28,282445276
anemoi,,bn254,4,original,14,2048,28,395415858
anemoi,,goldilocks,8,single,11,32768,28,346843838
anemoi,,goldilocks,12,single,10,16384,28,238280903
anemoi,,mersenne31,16,single,10,32768,28,341949574
anemoi,,mersenne31,24,single,9,16384,28,239468701
anemoi,,koalabear,16,single,10,16384,28,259930115
anemoi,,koalabear,24,single,9,16384,28,362963810
anemoi,,babybear,16,single,9,16384,28,235105810
anemoi,,babybear,24,single,9,16384,28,363833846
griffin,,bls12_381,3,current,20,2048,28,287076930
griffin,,bls12_381,3,original,14,2048,28,200952562
griffin,,bls12_381,4,current,20,2048,28,291428762
griffin,,bls12_381,4,original,11,4096,28,318155934
griffin,,bn254,3,current,20,2048,28,282401724
griffin,,bn254,3,original,14,4096,28,395557804
griffin,,bn254,4,current,20,2048,28,284373739
griffin,,bn254,4,original,11,4096,28,313254775
griffin,,goldilocks,8,single,8,131072,28,282190640
griffin,,goldilocks,12,single,8,131072,28,301279840
arion,,bls12_381,3,single,11,4096,28,341833756
arion,,bls12_381,4,single,10,4096,28,330379544
arion,,bn254,3,single,11,4096,28,332270798
arion,,bn254,4,single,10,4096,28,320116857
grendel,native,bls12_381,3,single,24,256,28,268857968
grendel,native,bn254,3,single,24,256,28,266816673
xhash,XHash8,goldilocks,12,single,6,32768,28,283545712
xhash,XHash12,goldilocks,12,single,6,32768,28,369947309
xhash,XHash16,mersenne31,24,single,6,32768,28,301459685
xhash,XHash24,mersenne31,24,single,6,32768,28,362361935
reinforced_concrete,,bls12_381,3,single,7,131072,28,241418154
reinforced_concrete,,bn254,3,single,7,131072,28,240938157
skyscraper,,bls12_381,4,single,18,262144,28,286646697
skyscraper,,bn254,4,single,18,262144,28,279354321
monolith,,goldilocks,8,single,6,1048576,28,267383722
monolith,,goldilocks,12,single,6,524288,28,203217334
monolith,,mersenne31,16,single,6,524288,28,214413605
monolith,,mersenne31,24,single,6,262144,28,216703704
polocolo,,bls12_381,3,single,6,1024,28,261489859
polocolo,,bls12_381,4,single,5,1024,28,290898432
polocolo,,bn254,3,single,6,1024,28,234931384
polocolo,,bn254,4,single,5,1024,28,261820026
tip4p,,goldilocks,12,single,5,262144,28,331336311
plain,sha256_compress,-,-,single,-,8388608,28,211183950
plain,keccak_f1600,-,-,single,-,524288,28,203332930
plain,blake2b_compress,-,-,single,-,2097152,28,240100582
plain,blake3_compress,-,-,single,-,4194304,28,269733583
gmimc,,bls12_381,3,single,228,16384,29,259101948
gmimc,,bls12_381,4,single,231,16384,29,264353680
gmimc,,bn254,3,single,228,16384,29,250630107
gmimc,,bn254,4,single,231,16384,29,255516808
gmimc,,goldilocks,8,single,68,524288,29,335998543
gmimc,,goldilocks,12,single,93,262144,29,236725025
gmimc,,mersenne31,16,single,158,262144,29,267131481
gmimc,,mersenne31,24,single,335,131072,29,315496464
gmimc,,koalabear,16,single,158,262144,29,305326000
gmimc,,koalabear,24,single,335,131072,29,330041823
gmimc,,babybear,16,single,158,131072,29,245814539
gmimc,,babybear,24,single,335,65536,29,259377092
gmimc2,alpha=8,bls12_381,3,single,63,32768,29,212734557
gmimc2,alpha=8,bls12_381,4,single,64,32768,29,217540277
gmimc2,alpha=8,bn254,3,single,63,32768,29,209578280
gmimc2,alpha=8,bn254,4,single,64,32768,29,212767559
gmimc2,alpha=4,goldilocks,8,single,88,262144,29,294012130
gmimc2,alpha=4,goldilocks,12,single,96,262144,29,361056917
gmimc2,alpha=2,mersenne31,16,single,176,65536,29,201559686
gmimc2,alpha=2,mersenne31,24,single,264,32768,29,228664714
gmimc2,alpha=2,koalabear,16,single,176,131072,29,290232747
gmimc2,alpha=2,koalabear,24,single,264,65536,29,234631573
gmimc2,alpha=2,babybear,16,single,176,131072,29,290633797
gmimc2,alpha=2,babybear,24,single,264,65536,29,237685038
poseidon,,bls12_381,3,single,8+56,16384,29,254210427
poseidon,,bls12_381,4,single,8+56,16384,29,375696983
poseidon,,bn254,3,single,8+56,16384,29,245939934
poseidon,,bn254,4,single,8+56,16384,29,367460562
poseidon,,goldilocks,8,single,8+22,131072,29,334572739
poseidon,,goldilocks,12,single,8+22,65536,29,319880576
poseidon,,mersenne31,16,single,8+14,65536,29,324343775
poseidon,,mersenne31,24,single,8+22,16384,29,225468160
poseidon,,koalabear,16,single,8+20,32768,29,253690215
poseidon,,koalabear,24,single,8+23,16384,29,299095868
poseidon,,babybear,16,single,8+13,65536,29,401306896
poseidon,,babybear,24,single,8+21,16384,29,286375089
poseidon2,,bls12_381,3,single,8+56,65536,29,316008420
poseidon2,,bls12_381,4,single,8+56,32768,29,284285394
poseidon2,,bn254,3,single,8+56,65536,29,309099801
poseidon2,,bn254,4,single,8+56,32768,29,274028849
poseidon2,,goldilocks,8,single,8+22,524288,29,390624866
poseidon2,,goldilocks,12,single,8+22,262144,29,267678133
poseidon2,,mersenne31,16,single,8+14,262144,29,250508540
poseidon2,,mersenne31,24,single,8+22,131072,29,209706990
poseidon2,,koalabear,16,single,8+20,262144,29,284227836
poseidon2,,koalabear,24,single,8+23,131072,29,207016954
poseidon2,,babybear,16,single,8+13,262144,29,305444171
poseidon2,,babybear,24,single,8+21,131072,29,247749405
neptune,,bls12_381,4,single,6+69,32768,29,325662700
neptune,,bn254,4,single,6+69,32768,29,313447595
neptune,,goldilocks,8,single,6+38,262144,29,316116603
neptune,,goldilocks,12,single,6+42,131072,29,303537107
psquarehash,,mersenne31,16,single,52,262144,29,243396631
psquarehash,,mersenne31,24,single,52,262144,29,354363239
psquarehash,,koalabear,16,single,52,262144,29,311311785
psquarehash,,koalabear,24,single,52,131072,29,230989007
psquarehash,,babybear,16,single,52,262144,29,310885518
psquarehash,,babybear,24,single,52,131072,29,232016837
rescue_prime,,bls12_381,3,current,16,1024,29,344010845
rescue_prime,,bls12_381,3,original,14,1024,29,300759658
rescue_prime,,bls12_381,4,current,13,1024,29,374063149
rescue_prime,,bls12_381,4,original,11,1024,29,316434617
rescue_prime,,bn254,3,current,16,1024,29,337587031
rescue_prime,,bn254,3,original,14,1024,29,295327186
rescue_prime,,bn254,4,current,13,1024,29,367047579
rescue_prime,,bn254,4,original,11,1024,29,310565991
rescue_prime,,goldilocks,8,single,8,16384,29,252652526
rescue_prime,,goldilocks,12,single,8,16384,29,393912007
rescue_prime,,mersenne31,16,single,8,16384,29,328555496
rescue_prime,,mersenne31,24,single,8,8192,29,265228906
rescue_prime,,koalabear,16,single,8,8192,29,235575296
rescue_prime,,koalabear,24,single,8,8192,29,380453490
rescue_prime,,babybear,16,single,8,8192,29,237376522
rescue_prime,,babybear,24,single,8,8192,29,383453786
anemoi,,bls12_381,4,current,20,1024,29,287621788
anemoi,,bls12_381,4,original,14,1024,29,201353431
anemoi,,bn254,4,current,20,1024,29,282443051
anemoi,,bn254,4,original,14,2048,29,395418322
anemoi,,goldilocks,8,single,11,32768,29,346907107
anemoi,,goldilocks,12,single,10,16384,29,238228514
anemoi,,mersenne31,16,single,10,32768,29,341937871
anemoi,,mersenne31,24,single,9,16384,29,239453302
anemoi,,koalabear,16,single,10,16384,29,259928702
anemoi,,koalabear,24,single,9,16384,29,362966424
anemoi,,babybear,16,single,9,16384,29,235347912
anemoi,,babybear,24,single,9,16384,29,363779644
griffin,,bls12_381,3,current,20,2048,29,286998834
griffin,,bls12_381,3,original,14,2048,29,200920792
griffin,,bls12_381,4,current,20,2048,29,289178737
griffin,,bls12_381,4,original,11,4096,29,318221766
griffin,,bn254,3,current,20,2048,29,282482755
griffin,,bn254,3,original,14,4096,29,395455983
griffin,,bn254,4,current,20,2048,29,284362849
griffin,,bn254,4,original,11,4096,29,313219990
griffin,,goldilocks,8,single,8,131072,29,281754014
griffin,,goldilocks,12,single,8,131072,29,300708792
arion,,bls12_381,3,single,11,4096,29,341612423
arion,,bls12_381,4,single,10,4096,29,329356321
arion,,bn254,3,single,11,4096,29,332338143
arion,,bn254,4,single,10,4096,29,319926922
grendel,native,bls12_381,3,single,24,256,29,268566101
grendel,native,bn254,3,single,24,256,29,267107335
xhash,XHash8,goldilocks,12,single,6,32768,29,283414376
xhash,XHash12,goldilocks,12,single,6,32768,29,370154615
xhash,XHash16,mersenne31,24,single,6,32768,29,301360851
xhash,XHash24,mersenne31,24,single,6,32768,29,362907063
reinforced_concrete,,bls12_381,3,single,7,131072,29,240840815
reinforced_concrete,,bn254,3,single,7,131072,29,240592461
skyscraper,,bls12_381,4,single,18,262144,29,286473012
skyscraper,,bn254,4,single,18,262144,29,278915560
monolith,,goldilocks,8,single,6,1048576,29,265825310
monolith,,goldilocks,12,single,6,524288,29,204972683
monolith,,mersenne31,16,single,6,524288,29,213458099
monolith,,mersenne31,24,single,6,262144,29,216907384
polocolo,,bls12_381,3,single,6,1024,29,261485030
polocolo,,bls12_381,4,single,5,1024,29,290819282
polocolo,,bn254,3,single,6,1024,29,234886158
polocolo,,bn254,4,single,5,1024,29,261842468
tip4p,,goldilocks,12,single,5,262144,29,331481733
plain,sha256_compress,-,-,single,-,8388608,29,211152400
plain,keccak_f1600,-,-,single,-,524288,29,203003243
plain,blake2b_compress,-,-,single,-,2097152,29,239777819
plain,blake3_compress,-,-,single,-,4194304,29,272604898
gmimc,,bls12_381,3,single,228,16384,30,259017148
gmimc,,bls12_381,4,single,231,16384,30,265349671
gmimc,,bn254,3,single,228,16384,30,250823248
gmimc,,bn254,4,single,231,16384,30,255793375
gmimc,,goldilocks,8,single,68,524288,30,336067392
gmimc,,goldilocks,12,single,93,262144,30,235998527
gmimc,,mersenne31,16,single,158,262144,30,266567718
gmimc,,mersenne31,24,single,335,131072,30,316654778
gmimc,,koalabear,16,single,158,262144,30,305459068
gmimc,,koalabear,24,single,335,131072,30,332603448
gmimc,,babybear,16,single,158,131072,30,245941356
gmimc,,babybear,24,single,335,65536,30,259418509
gmimc2,alpha=8,bls12_381,3,single,63,32768,30,212759814
gmimc2,alpha=8,bls12_381,4,single,64,32768,30,217462331
gmimc2,alpha=8,bn254,3,single,63,32768,30,209321639
gmimc2,alpha=8,bn254,4,single,64,32768,30,212825336
gmimc2,alpha=4,goldilocks,8,single,88,262144,30,293962847
gmimc2,alpha=4,goldilocks,12,single,96,262144,30,361580484
gmimc2,alpha=2,mersenne31,16,single,176,65536,30,201550279
gmimc2,alpha=2,mersenne31,24,single,264,32768,30,227561933
gmimc2,alpha=2,koalabear,16,single,176,131072,30,290550280
gmimc2,alpha=2,koalabear,24,single,264,65536,30,233720580
gmimc2,alpha=2,babybear,16,single,176,131072,30,290242836
gmimc2,alpha=2,babybear,24,single,264,65536,30,233947694
poseidon,,bls12_381,3,single,8+56,16384,30,254452860
poseidon,,bls12_381,4,single,8+56,16384,30,375902185
poseidon,,bn254,3,single,8+56,16384,30,246232169
poseidon,,bn254,4,single,8+56,16384,30,367814933
poseidon,,goldilocks,8,single,8+22,131072,30,334105536
poseidon,,goldilocks,12,single,8+22,65536,30,319164417
poseidon,,mersenne31,16,single,8+14,65536,30,323163599
poseidon,,mersenne31,24,single,8+22,16384,30,225332758
poseidon,,koalabear,16,single,8+20,32768,30,251970893
poseidon,,koalabear,24,single,8+23,16384,30,299039282
poseidon,,babybear,16,single,8+13,65536,30,402022572
poseidon,,babybear,24,single,8+21,16384,30,286548612
poseidon2,,bls12_381,3,single,8+56,65536,30,316281771
poseidon2,,bls12_381,4,single,8+56,32768,30,284499924
poseidon2,,bn254,3,single,8+56,65536,30,309293853
poseidon2,,bn254,4,single,8+56,32768,30,274044127
poseidon2,,goldilocks,8,single,8+22,524288,30,390574040
poseidon2,,goldilocks,12,single,8+22,262144,30,267527090
poseidon2,,mersenne31,16,single,8+14,262144,30,250713843
poseidon2,,mersenne31,24,single,8+22,131072,30,209699475
poseidon2,,koalabear,16,single,8+20,262144,30,285425083
poseidon2,,koalabear,24,single,8+23,131072,30,206304502
poseidon2,,babybear,16,single,8+13,262144,30,305377215
poseidon2,,babybear,24,single,8+21,131072,30,247880599
neptune,,bls12_381,4,single,6+69,32768,30,325849930
neptune,,bn254,4,single,6+69,32768,30,314380448
neptune,,goldilocks,8,single,6+38,262144,30,315753653
neptune,,goldilocks,12,single,6+42,131072,30,303438903
psquarehash,,mersenne31,16,single,52,262144,30,243563322
psquarehash,,mersenne31,24,single,52,262144,30,354552802
psquarehash,,koalabear,16,single,52,262144,30,309040950
psquarehash,,koalabear,24,single,52,131072,30,231055731
psquarehash,,babybear,16,single,52,262144,30,310898462
psquarehash,,babybear,24,single,52,131072,30,231174543
rescue_prime,,bls12_381,3,current,16,1024,30,343983793
rescue_prime,,bls12_381,3,original,14,1024,30,300839506
rescue_prime,,bls12_381,4,current,13,1024,30,374118391
rescue_prime,,bls12_381,4,original,11,1024,30,316584596
rescue_prime,,bn254,3,current,16,1024,30,337682609
rescue_prime,,bn254,3,original,14,1024,30,295486162
rescue_prime,,bn254,4,current,13,1024,30,367359111
rescue_prime,,bn254,4,original,11,1024,30,310725368
rescue_prime,,goldilocks,8,single,8,16384,30,253060739
rescue_prime,,goldilocks,12,single,8,16384,30,393846655
rescue_prime,,mersenne31,16,single,8,16384,30,328235607
rescue_prime,,mersenne31,24,single,8,8192,30,265156170
rescue_prime,,koalabear,16,single,8,8192,30,236003156
rescue_prime,,koalabear,24,single,8,8192,30,380604210
rescue_prime,,babybear,16,single,8,8192,30,237733919
rescue_prime,,babybear,24,single,8,8192,30,384022408
anemoi,,bls12_381,4,current,20,1024,30,287665058
anemoi,,bls12_381,4,original,14,1024,30,203109762
anemoi,,bn254,4,current,20,1024,30,282494577
anemoi,,bn254,4,original,14,2048,30,395566498
anemoi,,goldilocks,8,single,11,32768,30,347144239
anemoi,,goldilocks,12,single,10,16384,30,238198367
anemoi,,mersenne31,16,single,10,32768,30,341674768
anemoi,,mersenne31,24,single,9,16384,30,239913212
anemoi,,koalabear,16,single,10,16384,30,260066038
anemoi,,koalabear,24,single,9,16384,30,363235687
anemoi,,babybear,16,single,9,16384,30,235366305
anemoi,,babybear,24,single,9,16384,30,363973185
griffin,,bls12_381,3,current,20,2048,30,287011738
griffin,,bls12_381,3,original,14,2048,30,200999579
griffin,,bls12_381,4,current,20,2048,30,289217029
griffin,,bls12_381,4,original,11,4096,30,318407452
griffin,,bn254,3,current,20,2048,30,282346540
griffin,,bn254,3,original,14,4096,30,395436986
griffin,,bn254,4,current,20,2048,30,284366294
griffin,,bn254,4,original,11,4096,30,313157021
griffin,,goldilocks,8,single,8,131072,30,281873617
griffin,,goldilocks,12,single,8,131072,30,300927460
arion,,bls12_381,3,single,11,4096,30,341464084
arion,,bls12_381,4,single,10,4096,30,329183098
arion,,bn254,3,single,11,4096,30,332426067
arion,,bn254,4,single,10,4096,30,319903367
grendel,native,bls12_381,3,single,24,256,30,268242867
grendel,native,bn254,3,single,24,256,30,266329061
xhash,XHash8,goldilocks,12,single,6,32768,30,283970334
xhash,XHash12,goldilocks,12,single,6,32768,30,370105283
xhash,XHash16,mersenne31,24,single,6,32768,30,301577675
xhash,XHash24,mersenne31,24,single,6,32768,30,362879511
reinforced_concrete,,bls12_381,3,single,7,131072,30,240756167
reinforced_concrete,,bn254,3,single,7,131072,30,240881020
skyscraper,,bls12_381,4,single,18,262144,30,286381330
skyscraper,,bn254,4,single,18,262144,30,279246658
monolith,,goldilocks,8,single,6,1048576,30,265543202
monolith,,goldilocks,12,single,6,524288,30,203485194
monolith,,mersenne31,16,single,6,524288,30,213633135
monolith,,mersenne31,24,single,6,262144,30,216883930
polocolo,,bls12_381,3,single,6,1024,30,261636042
polocolo,,bls12_381,4,single,5,1024,30,290971817
polocolo,,bn254,3,single,6,1024,30,234926213
polocolo,,bn254,4,single,5,1024,30,261802743
tip4p,,goldilocks,12,single,5,262144,30,331237175
plain,sha256_compress,-,-,single,-,8388608,30,211158882
plain,keccak_f1600,-,-,single,-,524288,30,203078814
plain,blake2b_compress,-,-,single,-,2097152,30,241367208
plain,blake3_compress,-,-,single,-,4194304,30,269692325
gmimc,,bls12_381,3,single,228,16384,31,258916941
gmimc,,bls12_381,4,single,231,16384,31,263849407
gmimc,,bn254,3,single,228,16384,31,250325918
gmimc,,bn254,4,single,231,16384,31,253642334
gmimc,,goldilocks,8,single,68,524288,31,336456398
gmimc,,goldilocks,12,single,93,262144,31,234875858
gmimc,,mersenne31,16,single,158,262144,31,267216008
gmimc,,mersenne31,24,single,335,131072,31,328659239
gmimc,,koalabear,16,single,158,262144,31,305342500
gmimc,,koalabear,24,single,335,131072,31,330541034
gmimc,,babybear,16,single,158,131072,31,245691018
gmimc,,babybear,24,single,335,65536,31,259333158
gmimc2,alpha=8,bls12_381,3,single,63,32768,31,213078138
gmimc2,alpha=8,bls12_381,4,single,64,32768,31,216573580
gmimc2,alpha=8,bn254,3,single,63,32768,31,209786137
gmimc2,alpha=8,bn254,4,single,64,32768,31,212558337
gmimc2,alpha=4,goldilocks,8,single,88,262144,31,294008221
gmimc2,alpha=4,goldilocks,12,single,96,262144,31,362061502
gmimc2,alpha=2,mersenne31,16,single,176,65536,31,201507157
gmimc2,alpha=2,mersenne31,24,single,264,32768,31,224723278
gmimc2,alpha=2,koalabear,16,single,176,131072,31,290267872
gmimc2,alpha=2,koalabear,24,single,264,65536,31,235099937
gmimc2,alpha=2,babybear,16,single,176,131072,31,290474267
gmimc2,alpha=2,babybear,24,single,264,65536,31,233847678
poseidon,,bls12_381,3,single,8+56,16384,31,254372158
poseidon,,bls12_381,4,single,8+56,16384,31,374860608
poseidon,,bn254,3,single,8+56,16384,31,245491555
poseidon,,bn254,4,single,8+56,16384,31,366670925
poseidon,,goldilocks,8,single,8+22,131072,31,333716568
poseidon,,goldilocks,12,single,8+22,65536,31,319205713
poseidon,,mersenne31,16,single,8+14,65536,31,322645060
poseidon,,mersenne31,24,single,8+22,16384,31,225446149
poseidon,,koalabear,16,single,8+20,32768,31,251848303
poseidon,,koalabear,24,single,8+23,16384,31,299338160
poseidon,,babybear,16,single,8+13,65536,31,400652141
poseidon,,babybear,24,single,8+21,16384,31,286664238
poseidon2,,bls12_381,3,single,8+56,65536,31,316072679
poseidon2,,bls12_381,4,single,8+56,32768,31,284160360
poseidon2,,bn254,3,single,8+56,65536,31,309180351
poseidon2,,bn254,4,single,8+56,32768,31,273818766
poseidon2,,goldilocks,8,single,8+22,524288,31,390599076
poseidon2,,goldilocks,12,single,8+22,262144,31,267763281
poseidon2,,mersenne31,16,single,8+14,262144,31,250881015
poseidon2,,mersenne31,24,single,8+22,131072,31,209419752
poseidon2,,koalabear,16,single,8+20,262144,31,286796685
poseidon2,,koalabear,24,single,8+23,131072,31,206238559
poseidon2,,babybear,16,single,8+13,262144,31,305706890
poseidon2,,babybear,24,single,8+21,131072,31,248739824
neptune,,bls12_381,4,single,6+69,32768,31,325636079
neptune,,bn254,4,single,6+69,32768,31,313639493
neptune,,goldilocks,8,single,6+38,262144,31,315962534
neptune,,goldilocks,12,single,6+42,131072,31,303389329
psquarehash,,mersenne31,16,single,52,262144,31,242117500
psquarehash,,mersenne31,24,single,52,262144,31,354420504
psquarehash,,koalabear,16,single,52,262144,31,311421007
psquarehash,,koalabear,24,single,52,131072,31,230810542
psquarehash,,babybear,16,single,52,262144,31,310846664
psquarehash,,babybear,24,single,52,131072,31,232152219
rescue_prime,,bls12_381,3,current,16,1024,31,343924401
rescue_prime,,bls12_381,3,original,14,1024,31,300778652
rescue_prime,,bls12_381,4,current,13,1024,31,374143869
rescue_prime,,bls12_381,4,original,11,1024,31,316622727
rescue_prime,,bn254,3,current,16,1024,31,337687087
rescue_prime,,bn254,3,original,14,1024,31,295414909
rescue_prime,,bn254,4,current,13,1024,31,367118691
rescue_prime,,bn254,4,original,11,1024,31,310611986
